30.7323;-90.5133;3785;6340;7604;9225;7285;4780;6124;0.611515343
40.6239;118.1081;3333;6494;4784;7775;5425;7430;5722;0.484340399
14.2283;6.0301;4160;4354;7394;6120;4113;2360;4540;0.110091743
53.578;-2.429;5512;6696;5554;5490;6185;3950;5503;0.415058526
47.7883;24.2808;5070;7390;6586;7155;5660;3950;5807;0.511230623
41.3825;2.1769;4310;7314;5328;6890;5300;3950;5362;0.370452389
14.2283;6.0301;4863;6892;5612;6095;4280;3950;5214;0.323631762
40.6239;118.1081;4792;7224;6582;6815;3580;3950;5384;0.377412211
40.6562;109.8345;3920;7284;4944;6925;5848;3950;5292;0.348307498
30.7323;-90.5133;4790;7466;5018;7305;4730;3950;5443;0.396077191
43.9167;81.3167;4208;7496;5826;7910;2825;3950;5241;0.331857007
30.7323;-90.5133;5808;6468;4066;5000;4298;3950;5020;0.261942423
40.6239;118.1081;4233;6982;4064;6135;3938;3950;4835;0.20341664
51.8917;0.903;3175;6802;4008;5640;4618;3950;4566;0.118633344
14.2283;6.0301;7787;4516;5476;1800;4158;9320;5914;0.545080671
51.8917;0.903;7233;4758;5732;2105;3403;9320;5795;0.507118001
30.7323;-90.5133;4152;4584;4616;7380;3745;4330;4712;0.164821259
53.578;-2.429;3747;7090;8254;8440;4723;6820;6255;0.652957925
53.578;-2.429;4347;2076;5890;2720;3313;8790;4652;0.145839924
43.9167;81.3167;7540;5558;8528;8095;7098;7280;7311;0.987029421
26.2456;105.934;4913;4974;5972;3025;7855;9170;6004;0.573552673
51.8917;0.903;6480;6512;7516;4565;8618;9090;7138;0.932299905
41.292;123.761;7097;6876;7350;4905;8050;9090;7296;0.981967732
14.2283;6.0301;6492;7102;6686;4945;7558;9090;7039;0.900980702
46.7378;35.6416;5317;7162;6600;5360;7595;9090;6818;0.831066118
53.578;-2.429;4875;4994;5266;6850;3560;4860;5040;0.268585891
13.5441;100.6175;5015;2772;5078;5030;4143;4100;4365;0.054729516
46.7378;35.6416;4588;2908;3622;4515;5390;4100;4191;0
46.7378;35.6416;5790;4344;5560;5535;9695;10000;6813;0.82948434
33.8626;115.7742;4335;3970;6438;6740;5485;2440;4680;0.15469788
53.578;-2.429;4540;4502;5490;7190;5503;4180;5089;0.283770959
26.5849;101.7149;7018;4192;4304;2250;8635;4710;5314;0.355267321
46.7378;35.6416;6250;3754;5222;1490;7860;4710;4967;0.245491933
53.578;-2.429;6715;5590;5390;4735;7815;2740;5475;0.405884214
40.6562;109.8345;5588;5620;4846;5745;3635;2740;4714;0.165137615
44.5008;38.1353;6122;7692;8354;4330;6743;7730;6812;0.829167985
14.2283;6.0301;4683;8296;7840;5980;7065;7730;6771;0.816197406
40.6239;118.1081;4578;8312;7396;6245;4590;7730;6393;0.696614995
74.0165;111.51;5782;8844;5856;6380;7200;7960;6984;0.883581145
40.6239;118.1081;4870;8706;5326;6150;5650;7960;6431;0.708636507
44.5008;38.1353;4978;4366;7044;3310;7858;7350;5755;0.494463777
24.4781;54.3686;7302;2108;5948;3325;5933;2130;4549;0.113255299
25.2697;55.3094;7280;1850;4142;2395;7125;2130;4297;0.033533692
53.578;-2.429;7178;6496;5014;5840;6360;4550;5987;0.568174628
53.578;-2.429;6348;7252;4342;6470;6363;4550;5912;0.54444796
37.3806;118.0125;6383;7102;3644;7400;4548;4550;5689;0.473900664
45.7564;130.5759;7870;5224;6020;8935;6573;6220;6852;0.841822208
47.7883;24.2808;6848;5224;7474;8590;5930;6220;6662;0.781714647
53.578;-2.429;7745;4574;4750;7235;7498;6220;6437;0.710534641
51.8917;0.903;7607;4468;6038;6520;6610;6220;6336;0.678582727
35.0833;117.15;8110;4680;5170;7265;7123;6220;6551;0.746599178
30.7323;-90.5133;7478;4800;5356;7060;6930;6220;6389;0.695349573
46.7378;35.6416;7217;5148;4746;8565;5495;6220;6319;0.673204682
